"","Country","Goal 1","Goal 2","Goal 3","Goal 4","Goal 5","Goal 6","Goal 7","Goal 8","Goal 9","Goal 10","Goal 11","Goal 12","Goal 13","Goal 14","Goal 15","Goal 16","Goal 17"
"11","Azerbaijan",0.00230775929635113,0.00496385961856658,0.00222067403988505,0.00513803013149874,0.00104502307759296,0.00309152660454585,0.00648785160672298,0.00352695288687625,0.00505094487503266,0.00348341025864321,0.00187233301402073,0.00326569711747801,0.00213358878341897,0.000217713141165201,0.000478968910563442,0.00400592179743969,0.00322215448924497
"12","Bahamas, The",0.0091305219243874,0.00316227832503173,0.00528531025216572,0.0105335045615494,0.00601278273069414,0.00401594500901917,0.00329589571904716,0.00965014512333628,0.00535954213772984,0.00559708417153504,0.00642848128985324,0.00293958266833936,0.00657694506098149,0.00211560873857757,0.00414213921447819,0.00921217699850794,0.00434256530550133
"13","Bangladesh",0.00768335644716497,0.00478482882480778,0.00453774993490933,0.00820939537404556,0.00347504503212026,0.00615040462489174,0.00488578579057274,0.00988846912045229,0.00773914845456139,0.00524179193300708,0.00630449683579615,0.00378322945392909,0.00549152758516251,0.00173752251606013,0.00301542516166398,0.00519662697463855,0.00523382164623616
"14","Barbados",0.00518708581765824,0.00491019511564802,0.00407952300961734,0.00553781404020453,0.00289812268104037,0.00539013899913241,0.00507632953685415,0.0114448156830894,0.00664537684824544,0.00542705775940044,0.00361803850626696,0.00422719805068946,0.00598083916342089,0.0019566942942056,0.00208590995514371,0.0062392704852971,0.00839901796097687
"15","Belarus",0.0055210207753967,0.00384426631768362,0.00347619826599051,0.00625715687878292,0.00229020121053493,0.00400785211843612,0.00633894977915917,0.00764763618517913,0.00813839358743661,0.00318992311467365,0.00740225748405038,0.0077703255357435,0.00425323081956486,4.08964501881237e-05,0.00179944380827744,0.00392605921805987,0.00376247341730738
"16","Belgium",0.00301032110091743,0.00537557339449541,0.00143348623853211,0.000358371559633028,0.000716743119266055,0.000824254587155963,0.00111095183486239,0.0026161123853211,0.0012901376146789,0.00200688073394495,0.0013259747706422,0.00301032110091743,0.00473050458715596,0.00211439220183486,0.00197104357798165,0.00476634174311927,0.00215022935779817
"17","Belize",0.00410326551547273,0.00341938792956061,0.00547102068729697,0.0164130620618909,0.00444520430842879,0.00341938792956061,0.00478714310138485,0.00478714310138485,0.00376132672251667,0.0022226021542144,0.00324841853308258,0.00290647974012652,0.00752265344503334,0.00324841853308258,0.00307744913660455,0.00803556163446743,0.005641990083775
"18","Benin",0.00482315112540193,0.0055084075694481,0.00386115650202941,0.00332085815191608,0.00243793157977966,0.00438827684360339,0.00195034526382373,0.00598281587686469,0.0056138316377629,0.00201623530652048,0.00297822992989299,0.00349217226292763,0.00400611459596226,0.000935638606293817,0.00202941331505983,0.00466501502292974,0.00309683200674714
"19","Bhutan",0.00470657449624945,0.00227974702162083,0.00319899985291955,0.00551551698779232,0.00180173554934549,0.00448595381673776,0.00113987351081041,0.00352993087218709,0.00481688483600529,0.00268421826739226,0.00422856302397411,0.00286806883365201,0.00603029857331961,0.000441241359023386,0.00213266656861303,0.00555228710104427,0.00463303426974555
"20","Bosnia and Herzegovina",0.00609032877113957,0.00347828404653704,0.00546397110758692,0.00589042738915468,0.00306515452376827,0.00475765289124032,0.00606367525354159,0.00595706118314965,0.00839585804336527,0.00481095992643629,0.00397137412209976,0.00507749510241614,0.00226554899582872,0.00085291256313552,0.00183909271426096,0.00980849447605848,0.00343830377014006
